date,district,category,sentiment,resolution_days,resolved,source
2025-12-06,Central,EV Charger Fault,neutral,3,True,social_media
2025-12-06,Eastfield,Waste Collection,concerned,0,True,app
2025-12-06,Eastfield,Illegal Parking,urgent,1,True,phone
2025-12-06,Greenpark,Streetlight Outage,urgent,8,False,social_media
2025-12-06,Central,Pothole Repair,frustrated,11,False,app
2025-12-06,Central,EV Charger Fault,frustrated,9,False,app
2025-12-06,Harbour,Waste Collection,neutral,0,True,email
2025-12-06,Northgate,Streetlight Outage,frustrated,7,True,chatbot
2025-12-06,Northgate,EV Charger Fault,neutral,7,True,social_media
2025-12-06,Northgate,Waste Collection,concerned,3,True,app
2025-12-06,Harbour,Air Quality Concern,concerned,2,True,app
2025-12-06,Riverside,Air Quality Concern,frustrated,24,False,social_media
2025-12-06,Greenpark,Pothole Repair,frustrated,7,True,social_media
2025-12-06,Riverside,Traffic Signal Issue,concerned,1,True,social_media
2025-12-06,Harbour,Air Quality Concern,neutral,5,True,app
2025-12-06,Harbour,Pothole Repair,concerned,1,True,chatbot
2025-12-07,Eastfield,Traffic Signal Issue,frustrated,1,True,app
2025-12-07,Northgate,Traffic Signal Issue,concerned,7,True,phone
2025-12-07,Eastfield,Waste Collection,neutral,13,False,app
2025-12-07,Greenpark,Air Quality Concern,neutral,8,False,phone
2025-12-07,Riverside,Air Quality Concern,frustrated,4,True,phone
2025-12-07,Central,Streetlight Outage,neutral,12,False,app
2025-12-07,Northgate,Waste Collection,neutral,12,False,email
2025-12-07,Harbour,Waste Collection,neutral,4,True,phone
2025-12-07,Harbour,Air Quality Concern,urgent,7,True,app
2025-12-07,Eastfield,Air Quality Concern,frustrated,0,True,app
2025-12-07,Eastfield,Illegal Parking,neutral,6,True,phone
2025-12-07,Greenpark,Streetlight Outage,neutral,11,False,social_media
2025-12-07,Greenpark,Illegal Parking,urgent,7,True,app
2025-12-07,Eastfield,Traffic Signal Issue,neutral,4,True,app
2025-12-07,Central,Traffic Signal Issue,urgent,1,True,social_media
2025-12-07,Eastfield,EV Charger Fault,urgent,7,True,app
2025-12-07,Eastfield,Streetlight Outage,frustrated,3,True,chatbot
2025-12-08,Harbour,Pothole Repair,neutral,1,True,app
2025-12-08,Harbour,Air Quality Concern,neutral,1,True,email
2025-12-08,Central,Noise Complaint,urgent,16,False,social_media
2025-12-08,Eastfield,Pothole Repair,satisfied,2,True,app
2025-12-08,Harbour,Illegal Parking,frustrated,2,True,email
2025-12-08,Harbour,Pothole Repair,concerned,26,False,chatbot
2025-12-08,Central,EV Charger Fault,neutral,0,True,phone
2025-12-08,Riverside,Pothole Repair,satisfied,1,True,phone
2025-12-08,Eastfield,EV Charger Fault,frustrated,3,True,chatbot
2025-12-08,Eastfield,Illegal Parking,concerned,13,False,app
2025-12-08,Northgate,Traffic Signal Issue,neutral,19,False,app
2025-12-08,Central,Traffic Signal Issue,concerned,6,True,app
2025-12-08,Greenpark,Streetlight Outage,urgent,25,False,app
2025-12-08,Central,Illegal Parking,frustrated,1,True,app
2025-12-08,Central,Traffic Signal Issue,urgent,3,True,email
2025-12-09,Harbour,EV Charger Fault,concerned,4,True,chatbot
2025-12-09,Riverside,EV Charger Fault,concerned,0,True,email
2025-12-09,Central,Air Quality Concern,concerned,2,True,social_media
2025-12-09,Northgate,Traffic Signal Issue,satisfied,6,True,app
2025-12-09,Riverside,Waste Collection,neutral,22,False,social_media
2025-12-09,Central,Air Quality Concern,neutral,2,True,app
2025-12-09,Central,Streetlight Outage,neutral,4,True,chatbot
2025-12-09,Harbour,Traffic Signal Issue,neutral,9,False,app
2025-12-09,Riverside,Waste Collection,concerned,5,True,app
2025-12-09,Harbour,Pothole Repair,urgent,0,True,email
2025-12-09,Greenpark,Streetlight Outage,neutral,7,True,social_media
2025-12-09,Harbour,Traffic Signal Issue,satisfied,7,True,app
2025-12-09,Northgate,EV Charger Fault,concerned,2,True,email
2025-12-09,Harbour,Streetlight Outage,satisfied,1,True,phone
2025-12-09,Northgate,Waste Collection,neutral,0,True,chatbot
2025-12-09,Harbour,Air Quality Concern,frustrated,11,False,email
2025-12-09,Eastfield,Traffic Signal Issue,neutral,6,True,phone
2025-12-09,Harbour,EV Charger Fault,urgent,1,True,email
2025-12-09,Central,Illegal Parking,frustrated,4,True,app
2025-12-09,Riverside,Waste Collection,frustrated,1,True,app
2025-12-09,Central,EV Charger Fault,concerned,1,True,phone
2025-12-09,Greenpark,Air Quality Concern,neutral,4,True,chatbot
2025-12-10,Northgate,Air Quality Concern,neutral,2,True,email
2025-12-10,Central,Streetlight Outage,satisfied,4,True,email
2025-12-10,Northgate,Traffic Signal Issue,neutral,3,True,phone
2025-12-10,Eastfield,Pothole Repair,concerned,9,False,chatbot
2025-12-10,Eastfield,Streetlight Outage,concerned,1,True,app
2025-12-10,Riverside,Waste Collection,urgent,1,True,email
2025-12-10,Eastfield,Pothole Repair,urgent,2,True,phone
2025-12-11,Greenpark,Pothole Repair,satisfied,0,True,app
2025-12-11,Greenpark,Pothole Repair,neutral,4,True,chatbot
2025-12-11,Central,Pothole Repair,frustrated,1,True,app
2025-12-11,Northgate,Noise Complaint,neutral,8,False,social_media
2025-12-11,Harbour,Traffic Signal Issue,neutral,1,True,chatbot
2025-12-11,Eastfield,Traffic Signal Issue,satisfied,7,True,chatbot
2025-12-11,Harbour,Pothole Repair,frustrated,1,True,chatbot
2025-12-11,Greenpark,Streetlight Outage,concerned,5,True,chatbot
2025-12-11,Riverside,Air Quality Concern,frustrated,2,True,phone
2025-12-11,Riverside,Illegal Parking,frustrated,0,True,app
2025-12-11,Harbour,Traffic Signal Issue,concerned,1,True,chatbot
2025-12-11,Riverside,Noise Complaint,neutral,2,True,app
2025-12-11,Northgate,Air Quality Concern,urgent,10,False,app
2025-12-11,Central,Streetlight Outage,urgent,3,True,social_media
2025-12-11,Central,Waste Collection,frustrated,7,True,app
2025-12-11,Riverside,EV Charger Fault,neutral,6,True,phone
2025-12-11,Central,EV Charger Fault,concerned,1,True,app
2025-12-12,Northgate,Illegal Parking,frustrated,5,True,social_media
2025-12-12,Eastfield,Traffic Signal Issue,concerned,6,True,chatbot
2025-12-12,Eastfield,Air Quality Concern,concerned,4,True,app
2025-12-12,Central,Illegal Parking,neutral,0,True,phone
2025-12-12,Harbour,Waste Collection,concerned,1,True,chatbot
2025-12-12,Central,Illegal Parking,concerned,6,True,chatbot
2025-12-12,Eastfield,Waste Collection,concerned,5,True,app
2025-12-12,Eastfield,Air Quality Concern,concerned,12,False,email
2025-12-12,Greenpark,Traffic Signal Issue,frustrated,1,True,app
2025-12-12,Riverside,Pothole Repair,urgent,9,False,chatbot
2025-12-12,Central,Pothole Repair,frustrated,17,False,email
2025-12-12,Northgate,Waste Collection,frustrated,4,True,phone
2025-12-12,Central,Noise Complaint,urgent,17,False,phone
2025-12-12,Eastfield,Waste Collection,concerned,5,True,social_media
2025-12-12,Central,Pothole Repair,urgent,7,True,app
2025-12-12,Riverside,Illegal Parking,frustrated,2,True,app
2025-12-12,Greenpark,Pothole Repair,neutral,4,True,app
2025-12-13,Central,Air Quality Concern,neutral,2,True,chatbot
2025-12-13,Central,Traffic Signal Issue,concerned,0,True,app
2025-12-13,Harbour,Traffic Signal Issue,frustrated,4,True,email
2025-12-13,Greenpark,EV Charger Fault,frustrated,7,True,chatbot
2025-12-13,Central,Air Quality Concern,frustrated,8,False,social_media
2025-12-13,Harbour,Waste Collection,neutral,14,False,email
2025-12-13,Riverside,Streetlight Outage,neutral,1,True,email
2025-12-13,Riverside,Waste Collection,frustrated,9,False,email
2025-12-13,Northgate,Noise Complaint,neutral,13,False,app
2025-12-14,Northgate,Waste Collection,concerned,2,True,app
2025-12-14,Greenpark,Air Quality Concern,neutral,1,True,email
2025-12-14,Central,Traffic Signal Issue,neutral,6,True,app
2025-12-14,Eastfield,Noise Complaint,neutral,2,True,email
2025-12-14,Harbour,Streetlight Outage,satisfied,0,True,chatbot
2025-12-14,Riverside,Pothole Repair,frustrated,0,True,email
2025-12-14,Eastfield,Waste Collection,concerned,6,True,email
2025-12-14,Harbour,Traffic Signal Issue,neutral,3,True,email
2025-12-14,Greenpark,Illegal Parking,frustrated,4,True,social_media
2025-12-14,Northgate,Air Quality Concern,concerned,2,True,chatbot
2025-12-14,Northgate,EV Charger Fault,neutral,0,True,social_media
2025-12-14,Harbour,Streetlight Outage,satisfied,18,False,phone
2025-12-14,Eastfield,Waste Collection,frustrated,0,True,email
2025-12-15,Greenpark,EV Charger Fault,neutral,0,True,phone
2025-12-15,Eastfield,Waste Collection,concerned,8,False,email
2025-12-15,Central,EV Charger Fault,neutral,0,True,phone
2025-12-15,Northgate,Traffic Signal Issue,neutral,3,True,app
2025-12-15,Greenpark,Air Quality Concern,urgent,1,True,phone
2025-12-15,Riverside,Pothole Repair,neutral,10,False,social_media
2025-12-15,Eastfield,Waste Collection,concerned,8,False,phone
2025-12-15,Greenpark,Pothole Repair,concerned,0,True,phone
2025-12-15,Riverside,Streetlight Outage,neutral,5,True,chatbot
2025-12-15,Greenpark,EV Charger Fault,neutral,2,True,chatbot
2025-12-15,Riverside,Traffic Signal Issue,satisfied,3,True,social_media
2025-12-15,Riverside,Air Quality Concern,frustrated,8,False,phone
2025-12-15,Riverside,Traffic Signal Issue,concerned,0,True,chatbot
2025-12-16,Harbour,Waste Collection,concerned,1,True,phone
2025-12-16,Harbour,Streetlight Outage,neutral,10,False,social_media
2025-12-16,Riverside,Pothole Repair,neutral,2,True,email
2025-12-16,Greenpark,Streetlight Outage,neutral,3,True,email
2025-12-16,Harbour,Air Quality Concern,concerned,2,True,phone
2025-12-16,Riverside,Illegal Parking,neutral,10,False,phone
2025-12-16,Harbour,Noise Complaint,satisfied,10,False,phone
2025-12-16,Harbour,Illegal Parking,frustrated,1,True,phone
2025-12-16,Greenpark,Streetlight Outage,neutral,38,False,phone
2025-12-16,Eastfield,Illegal Parking,concerned,7,True,phone
2025-12-16,Eastfield,Illegal Parking,urgent,0,True,chatbot
2025-12-16,Northgate,EV Charger Fault,concerned,2,True,chatbot
2025-12-16,Northgate,Illegal Parking,satisfied,3,True,chatbot
2025-12-16,Riverside,Waste Collection,neutral,7,True,social_media
2025-12-16,Central,Traffic Signal Issue,neutral,1,True,social_media
2025-12-16,Central,Pothole Repair,neutral,7,True,social_media
2025-12-17,Northgate,Streetlight Outage,frustrated,19,False,chatbot
2025-12-17,Harbour,Traffic Signal Issue,satisfied,2,True,app
2025-12-17,Greenpark,Pothole Repair,concerned,1,True,chatbot
2025-12-17,Riverside,Traffic Signal Issue,neutral,13,False,email
2025-12-17,Central,Waste Collection,neutral,0,True,chatbot
2025-12-17,Central,Waste Collection,neutral,17,False,phone
2025-12-17,Harbour,Traffic Signal Issue,frustrated,14,False,app
2025-12-17,Riverside,EV Charger Fault,urgent,2,True,social_media
2025-12-17,Eastfield,Pothole Repair,concerned,7,True,phone
2025-12-17,Harbour,Noise Complaint,concerned,0,True,social_media
2025-12-17,Riverside,Streetlight Outage,neutral,0,True,app
2025-12-17,Harbour,Streetlight Outage,neutral,1,True,email
2025-12-17,Harbour,Noise Complaint,urgent,11,False,app
2025-12-17,Greenpark,Pothole Repair,urgent,0,True,phone
2025-12-17,Central,EV Charger Fault,concerned,1,True,app
2025-12-17,Greenpark,EV Charger Fault,neutral,0,True,email
2025-12-17,Northgate,Air Quality Concern,neutral,6,True,phone
2025-12-17,Northgate,Waste Collection,frustrated,0,True,app
2025-12-17,Northgate,Pothole Repair,concerned,6,True,app
2025-12-17,Central,Illegal Parking,concerned,0,True,app
2025-12-17,Northgate,Noise Complaint,frustrated,8,False,email
2025-12-17,Northgate,Pothole Repair,concerned,5,True,phone
2025-12-17,Eastfield,EV Charger Fault,concerned,2,True,phone
2025-12-17,Riverside,Noise Complaint,neutral,1,True,social_media
2025-12-17,Riverside,Traffic Signal Issue,neutral,3,True,app
2025-12-17,Eastfield,Illegal Parking,frustrated,0,True,app
2025-12-17,Harbour,Traffic Signal Issue,frustrated,1,True,social_media
2025-12-18,Eastfield,Waste Collection,neutral,9,False,app
2025-12-18,Central,Traffic Signal Issue,neutral,6,True,chatbot
2025-12-18,Northgate,Pothole Repair,concerned,4,True,app
2025-12-18,Central,Illegal Parking,concerned,3,True,chatbot
2025-12-18,Eastfield,Traffic Signal Issue,neutral,0,True,app
2025-12-18,Central,Pothole Repair,concerned,1,True,email
2025-12-18,Riverside,Illegal Parking,neutral,21,False,chatbot
2025-12-18,Central,Illegal Parking,concerned,12,False,app
2025-12-18,Central,Pothole Repair,urgent,1,True,email
2025-12-18,Riverside,Pothole Repair,neutral,5,True,app
2025-12-18,Eastfield,Pothole Repair,concerned,6,True,email
2025-12-18,Riverside,Illegal Parking,neutral,5,True,phone
2025-12-18,Eastfield,Waste Collection,concerned,3,True,app
2025-12-18,Greenpark,Air Quality Concern,neutral,1,True,phone
2025-12-18,Riverside,EV Charger Fault,frustrated,1,True,app
2025-12-19,Northgate,Noise Complaint,concerned,4,True,phone
2025-12-19,Riverside,EV Charger Fault,neutral,2,True,email
2025-12-19,Harbour,Illegal Parking,concerned,8,False,email
2025-12-19,Greenpark,Noise Complaint,neutral,7,True,app
2025-12-19,Central,Pothole Repair,concerned,18,False,phone
2025-12-19,Riverside,Illegal Parking,concerned,0,True,app
2025-12-19,Northgate,Noise Complaint,urgent,14,False,app
2025-12-19,Greenpark,Waste Collection,frustrated,4,True,chatbot
2025-12-19,Northgate,EV Charger Fault,neutral,3,True,app
2025-12-19,Greenpark,Traffic Signal Issue,concerned,1,True,phone
2025-12-19,Eastfield,Waste Collection,concerned,3,True,social_media
2025-12-19,Northgate,Illegal Parking,frustrated,0,True,chatbot
2025-12-19,Central,Air Quality Concern,satisfied,2,True,chatbot
2025-12-19,Harbour,Noise Complaint,urgent,0,True,email
2025-12-19,Greenpark,Pothole Repair,frustrated,0,True,social_media
2025-12-19,Greenpark,Pothole Repair,frustrated,2,True,email
2025-12-20,Northgate,Traffic Signal Issue,satisfied,0,True,chatbot
2025-12-20,Central,Pothole Repair,neutral,5,True,phone
2025-12-20,Northgate,Streetlight Outage,frustrated,0,True,chatbot
2025-12-20,Northgate,Pothole Repair,frustrated,3,True,chatbot
2025-12-20,Harbour,Illegal Parking,concerned,23,False,social_media
2025-12-20,Harbour,Streetlight Outage,satisfied,4,True,chatbot
2025-12-20,Central,EV Charger Fault,neutral,0,True,email
2025-12-20,Central,Pothole Repair,concerned,13,False,social_media
2025-12-20,Greenpark,Streetlight Outage,neutral,4,True,phone
2025-12-20,Eastfield,Pothole Repair,satisfied,5,True,app
2025-12-20,Central,Pothole Repair,frustrated,1,True,app
2025-12-20,Eastfield,Illegal Parking,frustrated,6,True,phone
2025-12-20,Central,Air Quality Concern,concerned,3,True,social_media
2025-12-20,Northgate,Pothole Repair,concerned,11,False,email
2025-12-20,Northgate,Illegal Parking,neutral,20,False,app
2025-12-20,Greenpark,Streetlight Outage,concerned,1,True,phone
2025-12-20,Eastfield,Illegal Parking,frustrated,5,True,chatbot
2025-12-20,Riverside,Noise Complaint,neutral,6,True,email
2025-12-20,Greenpark,Waste Collection,neutral,1,True,chatbot
2025-12-20,Eastfield,Illegal Parking,concerned,2,True,app
2025-12-20,Harbour,Pothole Repair,concerned,2,True,app
2025-12-21,Greenpark,Waste Collection,satisfied,4,True,social_media
2025-12-21,Central,Noise Complaint,concerned,2,True,chatbot
2025-12-21,Harbour,Waste Collection,neutral,1,True,app
2025-12-21,Eastfield,Waste Collection,neutral,0,True,app
2025-12-21,Central,EV Charger Fault,neutral,3,True,social_media
2025-12-21,Greenpark,Air Quality Concern,frustrated,2,True,phone
2025-12-21,Northgate,Illegal Parking,frustrated,2,True,app
2025-12-21,Riverside,EV Charger Fault,concerned,6,True,app
2025-12-21,Central,Illegal Parking,concerned,8,False,app
2025-12-21,Central,Traffic Signal Issue,frustrated,2,True,phone
2025-12-21,Riverside,Illegal Parking,urgent,12,False,chatbot
2025-12-21,Greenpark,Illegal Parking,neutral,9,False,phone
2025-12-21,Greenpark,Pothole Repair,urgent,10,False,email
2025-12-21,Riverside,Illegal Parking,frustrated,6,True,chatbot
2025-12-21,Eastfield,Noise Complaint,neutral,2,True,app
2025-12-21,Greenpark,Waste Collection,neutral,7,True,app
2025-12-21,Harbour,Waste Collection,neutral,2,True,app
2025-12-21,Northgate,Illegal Parking,frustrated,0,True,social_media
2025-12-21,Greenpark,EV Charger Fault,frustrated,1,True,app
2025-12-21,Northgate,Pothole Repair,neutral,8,False,social_media
2025-12-22,Eastfield,Illegal Parking,concerned,0,True,chatbot
2025-12-22,Central,Streetlight Outage,frustrated,2,True,phone
2025-12-22,Greenpark,Streetlight Outage,satisfied,0,True,app
2025-12-22,Harbour,Traffic Signal Issue,urgent,0,True,social_media
2025-12-22,Central,Pothole Repair,frustrated,5,True,app
2025-12-22,Harbour,Pothole Repair,concerned,13,False,social_media
2025-12-22,Riverside,Traffic Signal Issue,neutral,3,True,email
2025-12-22,Northgate,Air Quality Concern,frustrated,13,False,social_media
2025-12-22,Greenpark,Noise Complaint,neutral,1,True,chatbot
2025-12-22,Eastfield,EV Charger Fault,neutral,4,True,app
2025-12-22,Riverside,EV Charger Fault,satisfied,10,False,chatbot
2025-12-22,Greenpark,Traffic Signal Issue,neutral,2,True,app
2025-12-22,Eastfield,Pothole Repair,neutral,14,False,email
2025-12-22,Central,Traffic Signal Issue,concerned,1,True,social_media
2025-12-22,Northgate,Pothole Repair,frustrated,3,True,app
2025-12-22,Northgate,Waste Collection,neutral,2,True,phone
2025-12-22,Central,Waste Collection,frustrated,22,False,app
2025-12-23,Harbour,Pothole Repair,frustrated,3,True,email
2025-12-23,Harbour,Noise Complaint,urgent,2,True,phone
2025-12-23,Harbour,Pothole Repair,frustrated,0,True,chatbot
2025-12-23,Greenpark,Streetlight Outage,concerned,7,True,email
2025-12-23,Riverside,EV Charger Fault,concerned,5,True,chatbot
2025-12-23,Harbour,Streetlight Outage,urgent,1,True,app
2025-12-23,Harbour,Traffic Signal Issue,concerned,0,True,email
2025-12-23,Central,Pothole Repair,concerned,10,False,chatbot
2025-12-23,Riverside,Noise Complaint,frustrated,1,True,phone
2025-12-23,Greenpark,Waste Collection,urgent,6,True,chatbot
2025-12-23,Greenpark,Waste Collection,satisfied,3,True,phone
2025-12-23,Greenpark,Traffic Signal Issue,frustrated,0,True,chatbot
2025-12-23,Harbour,Streetlight Outage,neutral,2,True,app
2025-12-23,Greenpark,Traffic Signal Issue,neutral,20,False,social_media
2025-12-23,Eastfield,Illegal Parking,urgent,35,False,email
2025-12-23,Central,Illegal Parking,concerned,2,True,app
2025-12-23,Eastfield,EV Charger Fault,frustrated,8,False,email
2025-12-23,Harbour,Illegal Parking,concerned,2,True,app
2025-12-23,Riverside,Noise Complaint,neutral,2,True,social_media
2025-12-23,Northgate,Streetlight Outage,neutral,4,True,phone
2025-12-23,Northgate,Pothole Repair,frustrated,6,True,app
2025-12-23,Riverside,Traffic Signal Issue,concerned,1,True,social_media
2025-12-23,Central,Pothole Repair,neutral,4,True,chatbot
2025-12-23,Greenpark,Waste Collection,urgent,5,True,chatbot
2025-12-24,Central,Illegal Parking,frustrated,0,True,app
2025-12-24,Harbour,EV Charger Fault,satisfied,1,True,app
2025-12-24,Central,Air Quality Concern,frustrated,0,True,chatbot
2025-12-24,Central,Pothole Repair,neutral,5,True,phone
2025-12-24,Harbour,Waste Collection,satisfied,1,True,app
2025-12-24,Greenpark,EV Charger Fault,concerned,1,True,app
2025-12-24,Harbour,EV Charger Fault,concerned,4,True,phone
2025-12-24,Central,Streetlight Outage,concerned,1,True,app
2025-12-24,Greenpark,Streetlight Outage,concerned,7,True,chatbot
2025-12-24,Riverside,Illegal Parking,neutral,1,True,phone
2025-12-25,Eastfield,Illegal Parking,concerned,0,True,chatbot
2025-12-25,Eastfield,Waste Collection,frustrated,1,True,chatbot
2025-12-25,Greenpark,Pothole Repair,neutral,3,True,chatbot
2025-12-25,Eastfield,Illegal Parking,frustrated,15,False,email
2025-12-25,Northgate,EV Charger Fault,satisfied,0,True,app
2025-12-25,Northgate,Air Quality Concern,concerned,0,True,social_media
2025-12-25,Harbour,EV Charger Fault,frustrated,2,True,app
2025-12-25,Riverside,EV Charger Fault,neutral,3,True,social_media
2025-12-25,Central,Air Quality Concern,neutral,0,True,social_media
2025-12-25,Riverside,Illegal Parking,concerned,1,True,app
2025-12-25,Riverside,Pothole Repair,urgent,3,True,chatbot
2025-12-25,Northgate,EV Charger Fault,urgent,0,True,app
2025-12-25,Harbour,Pothole Repair,concerned,0,True,phone
2025-12-25,Greenpark,Traffic Signal Issue,concerned,12,False,app
2025-12-26,Harbour,Waste Collection,neutral,0,True,app
2025-12-26,Northgate,Illegal Parking,urgent,9,False,email
2025-12-26,Greenpark,Noise Complaint,concerned,3,True,social_media
2025-12-26,Riverside,EV Charger Fault,concerned,1,True,email
2025-12-26,Central,Waste Collection,concerned,1,True,app
2025-12-26,Greenpark,Illegal Parking,neutral,5,True,phone
2025-12-26,Greenpark,Streetlight Outage,frustrated,5,True,social_media
2025-12-26,Eastfield,Pothole Repair,neutral,9,False,phone
2025-12-26,Eastfield,Streetlight Outage,neutral,14,False,phone
2025-12-26,Central,Noise Complaint,frustrated,1,True,app
2025-12-26,Greenpark,EV Charger Fault,urgent,6,True,email
2025-12-26,Eastfield,Waste Collection,concerned,2,True,phone
2025-12-26,Northgate,Traffic Signal Issue,neutral,0,True,app
2025-12-26,Riverside,Streetlight Outage,neutral,2,True,phone
2025-12-26,Greenpark,Noise Complaint,neutral,1,True,email
2025-12-26,Riverside,Pothole Repair,frustrated,2,True,app
2025-12-26,Greenpark,Air Quality Concern,concerned,1,True,app
2025-12-26,Riverside,Illegal Parking,concerned,2,True,phone
2025-12-26,Greenpark,Waste Collection,frustrated,4,True,chatbot
2025-12-26,Harbour,Waste Collection,satisfied,6,True,email
2025-12-27,Riverside,Waste Collection,satisfied,12,False,chatbot
2025-12-27,Greenpark,Noise Complaint,frustrated,6,True,email
2025-12-27,Greenpark,Pothole Repair,concerned,3,True,phone
2025-12-27,Greenpark,Traffic Signal Issue,concerned,9,False,phone
2025-12-27,Greenpark,Traffic Signal Issue,concerned,3,True,app
2025-12-27,Riverside,Waste Collection,neutral,3,True,chatbot
2025-12-27,Riverside,Waste Collection,frustrated,0,True,app
2025-12-27,Harbour,Noise Complaint,neutral,5,True,app
2025-12-27,Central,Air Quality Concern,neutral,2,True,chatbot
2025-12-27,Riverside,Air Quality Concern,neutral,1,True,phone
2025-12-27,Harbour,Pothole Repair,concerned,4,True,app
2025-12-27,Riverside,Illegal Parking,concerned,3,True,app
2025-12-27,Harbour,Waste Collection,neutral,12,False,chatbot
2025-12-27,Riverside,Pothole Repair,urgent,3,True,email
2025-12-27,Greenpark,Streetlight Outage,neutral,0,True,social_media
2025-12-27,Riverside,Pothole Repair,neutral,1,True,chatbot
2025-12-27,Eastfield,EV Charger Fault,concerned,3,True,email
2025-12-27,Northgate,EV Charger Fault,neutral,7,True,app
2025-12-27,Eastfield,Noise Complaint,neutral,18,False,chatbot
2025-12-27,Riverside,Noise Complaint,urgent,2,True,chatbot
2025-12-27,Riverside,Pothole Repair,urgent,9,False,email
2025-12-27,Greenpark,Illegal Parking,concerned,4,True,phone
2025-12-27,Northgate,Noise Complaint,satisfied,2,True,phone
2025-12-27,Northgate,Noise Complaint,concerned,4,True,chatbot
2025-12-28,Northgate,Traffic Signal Issue,neutral,0,True,app
2025-12-28,Eastfield,Streetlight Outage,urgent,0,True,chatbot
2025-12-28,Eastfield,Illegal Parking,concerned,7,True,phone
2025-12-28,Greenpark,Noise Complaint,concerned,0,True,app
2025-12-28,Eastfield,Noise Complaint,neutral,3,True,phone
2025-12-28,Riverside,Pothole Repair,neutral,1,True,phone
2025-12-28,Central,EV Charger Fault,concerned,0,True,email
2025-12-28,Greenpark,Waste Collection,neutral,2,True,app
2025-12-28,Eastfield,EV Charger Fault,frustrated,8,False,app
2025-12-28,Central,Air Quality Concern,frustrated,5,True,chatbot
2025-12-28,Greenpark,Streetlight Outage,frustrated,9,False,app
2025-12-28,Greenpark,Waste Collection,frustrated,9,False,chatbot
2025-12-29,Harbour,Streetlight Outage,neutral,0,True,app
2025-12-29,Northgate,Traffic Signal Issue,frustrated,0,True,social_media
2025-12-29,Riverside,EV Charger Fault,concerned,6,True,email
2025-12-29,Central,Waste Collection,frustrated,5,True,email
2025-12-29,Central,Noise Complaint,frustrated,0,True,app
2025-12-29,Greenpark,Pothole Repair,concerned,2,True,app
2025-12-29,Eastfield,Waste Collection,satisfied,1,True,app
2025-12-29,Riverside,Pothole Repair,neutral,9,False,email
2025-12-29,Central,Illegal Parking,satisfied,5,True,phone
2025-12-29,Eastfield,EV Charger Fault,neutral,1,True,email
2025-12-29,Eastfield,Streetlight Outage,concerned,6,True,email
2025-12-29,Harbour,EV Charger Fault,neutral,0,True,chatbot
2025-12-29,Northgate,Waste Collection,neutral,1,True,phone
2025-12-29,Greenpark,Noise Complaint,urgent,3,True,email
2025-12-29,Harbour,Noise Complaint,frustrated,0,True,social_media
2025-12-29,Greenpark,Waste Collection,neutral,1,True,app
2025-12-29,Harbour,Pothole Repair,frustrated,1,True,app
2025-12-30,Greenpark,EV Charger Fault,satisfied,0,True,phone
2025-12-30,Northgate,Streetlight Outage,urgent,1,True,app
2025-12-30,Harbour,Streetlight Outage,concerned,0,True,email
2025-12-30,Greenpark,Noise Complaint,concerned,1,True,app
2025-12-30,Riverside,Illegal Parking,satisfied,4,True,app
2025-12-30,Eastfield,Traffic Signal Issue,neutral,8,False,app
2025-12-30,Riverside,Noise Complaint,neutral,1,True,phone
2025-12-30,Greenpark,Noise Complaint,urgent,0,True,app
2025-12-30,Northgate,Traffic Signal Issue,neutral,8,False,chatbot
2025-12-30,Greenpark,Illegal Parking,neutral,7,True,chatbot
2025-12-30,Central,Air Quality Concern,neutral,4,True,email
2025-12-30,Greenpark,EV Charger Fault,neutral,0,True,phone
2025-12-30,Riverside,Noise Complaint,concerned,4,True,chatbot
2025-12-30,Central,Illegal Parking,frustrated,2,True,chatbot
2025-12-30,Harbour,Pothole Repair,neutral,3,True,app
2025-12-30,Central,EV Charger Fault,neutral,3,True,app
2025-12-30,Northgate,Noise Complaint,satisfied,3,True,social_media
2025-12-30,Riverside,Noise Complaint,neutral,13,False,app
2025-12-30,Eastfield,Pothole Repair,urgent,1,True,social_media
2025-12-31,Central,Pothole Repair,frustrated,2,True,app
2025-12-31,Harbour,Waste Collection,urgent,3,True,phone
2025-12-31,Central,Illegal Parking,satisfied,5,True,app
2025-12-31,Central,Pothole Repair,concerned,0,True,phone
2025-12-31,Eastfield,Waste Collection,frustrated,1,True,email
2025-12-31,Northgate,EV Charger Fault,concerned,3,True,phone
2025-12-31,Greenpark,Pothole Repair,neutral,6,True,phone
2025-12-31,Riverside,Pothole Repair,neutral,1,True,social_media
2025-12-31,Harbour,EV Charger Fault,neutral,7,True,app
2025-12-31,Northgate,Pothole Repair,frustrated,4,True,email
2025-12-31,Central,Waste Collection,concerned,3,True,app
2025-12-31,Central,Traffic Signal Issue,concerned,3,True,email
2025-12-31,Northgate,Illegal Parking,concerned,4,True,chatbot
2025-12-31,Harbour,Waste Collection,urgent,0,True,chatbot
2025-12-31,Harbour,Illegal Parking,neutral,3,True,app
2025-12-31,Riverside,Waste Collection,concerned,1,True,phone
2025-12-31,Northgate,Pothole Repair,neutral,3,True,social_media
2025-12-31,Harbour,Pothole Repair,neutral,4,True,app
2025-12-31,Harbour,Pothole Repair,urgent,13,False,social_media
2025-12-31,Northgate,Air Quality Concern,neutral,1,True,app
2025-12-31,Northgate,EV Charger Fault,neutral,0,True,app
