date,hour,district,sensor_type,value,status
2026-01-29,16,Riverside,humidity,79.2,normal
2026-01-29,20,Riverside,humidity,90.3,normal
2026-01-29,8,Riverside,traffic_flow,768.0,normal
2026-01-29,12,Riverside,traffic_flow,479.0,normal
2026-01-29,16,Riverside,traffic_flow,974.0,normal
2026-01-29,20,Riverside,traffic_flow,374.0,normal
2026-01-29,8,Northgate,air_quality,41.7,normal
2026-01-29,12,Northgate,air_quality,56.2,normal
2026-01-29,16,Northgate,air_quality,15.9,warning
2026-01-29,20,Northgate,air_quality,41.8,warning
2026-01-29,8,Northgate,noise_level,53.7,normal
2026-01-29,12,Northgate,noise_level,76.4,normal
2026-01-29,16,Northgate,noise_level,44.0,normal
2026-01-29,20,Northgate,noise_level,98.7,normal
2026-01-29,8,Northgate,temperature,5.5,warning
2026-01-29,12,Northgate,temperature,10.5,normal
2026-01-29,16,Northgate,temperature,5.8,normal
2026-01-29,20,Northgate,temperature,5.0,normal
2026-01-29,8,Northgate,humidity,72.9,normal
2026-01-29,12,Northgate,humidity,60.8,normal
2026-01-29,16,Northgate,humidity,66.4,normal
2026-01-29,20,Northgate,humidity,67.1,normal
2026-01-29,8,Northgate,traffic_flow,763.0,normal
2026-01-29,12,Northgate,traffic_flow,170.0,normal
2026-01-29,16,Northgate,traffic_flow,758.0,normal
2026-01-29,20,Northgate,traffic_flow,546.0,normal
2026-01-29,8,Eastfield,air_quality,54.0,normal
2026-01-29,12,Eastfield,air_quality,30.8,normal
2026-01-29,16,Eastfield,air_quality,55.5,normal
2026-01-29,20,Eastfield,air_quality,94.6,normal
2026-01-29,8,Eastfield,noise_level,62.9,normal
2026-01-29,12,Eastfield,noise_level,54.5,warning
2026-01-29,16,Eastfield,noise_level,71.0,normal
2026-01-29,20,Eastfield,noise_level,46.9,normal
2026-01-29,8,Eastfield,temperature,8.3,normal
2026-01-29,12,Eastfield,temperature,4.2,normal
2026-01-29,16,Eastfield,temperature,15.8,normal
2026-01-29,20,Eastfield,temperature,9.3,normal
2026-01-29,8,Eastfield,humidity,60.7,normal
2026-01-29,12,Eastfield,humidity,51.9,warning
2026-01-29,16,Eastfield,humidity,86.0,normal
2026-01-29,20,Eastfield,humidity,54.4,warning
2026-01-29,8,Eastfield,traffic_flow,1192.0,normal
2026-01-29,12,Eastfield,traffic_flow,404.0,normal
2026-01-29,16,Eastfield,traffic_flow,937.0,normal
2026-01-29,20,Eastfield,traffic_flow,703.0,normal
2026-01-29,8,Harbour,air_quality,59.6,normal
2026-01-29,12,Harbour,air_quality,26.3,normal
2026-01-29,16,Harbour,air_quality,45.8,normal
2026-01-29,20,Harbour,air_quality,26.8,normal
2026-01-29,8,Harbour,noise_level,51.8,normal
2026-01-29,12,Harbour,noise_level,57.2,normal
2026-01-29,16,Harbour,noise_level,47.6,warning
2026-01-29,20,Harbour,noise_level,57.0,warning
2026-01-29,8,Harbour,temperature,10.1,normal
2026-01-29,12,Harbour,temperature,11.9,normal
2026-01-29,16,Harbour,temperature,10.6,normal
2026-01-29,20,Harbour,temperature,3.7,warning
2026-01-29,8,Harbour,humidity,61.0,normal
2026-01-29,12,Harbour,humidity,66.6,normal
2026-01-29,16,Harbour,humidity,64.2,normal
2026-01-29,20,Harbour,humidity,64.6,normal
2026-01-29,8,Harbour,traffic_flow,480.0,normal
2026-01-29,12,Harbour,traffic_flow,295.0,normal
2026-01-29,16,Harbour,traffic_flow,677.0,normal
2026-01-29,20,Harbour,traffic_flow,198.0,normal
2026-01-29,8,Greenpark,air_quality,18.8,normal
2026-01-29,12,Greenpark,air_quality,41.8,normal
2026-01-29,16,Greenpark,air_quality,60.7,normal
2026-01-29,20,Greenpark,air_quality,38.6,normal
2026-01-29,8,Greenpark,noise_level,63.0,warning
2026-01-29,12,Greenpark,noise_level,75.1,normal
2026-01-29,16,Greenpark,noise_level,57.0,normal
2026-01-29,20,Greenpark,noise_level,51.0,normal
2026-01-29,8,Greenpark,temperature,4.8,normal
2026-01-29,12,Greenpark,temperature,10.9,normal
2026-01-29,16,Greenpark,temperature,12.0,normal
2026-01-29,20,Greenpark,temperature,12.4,normal
2026-01-29,8,Greenpark,humidity,73.6,normal
2026-01-29,12,Greenpark,humidity,55.8,normal
2026-01-29,16,Greenpark,humidity,78.2,normal
2026-01-29,20,Greenpark,humidity,83.0,normal
2026-01-29,8,Greenpark,traffic_flow,718.0,normal
2026-01-29,12,Greenpark,traffic_flow,181.0,normal
2026-01-29,16,Greenpark,traffic_flow,672.0,normal
2026-01-29,20,Greenpark,traffic_flow,458.0,normal
2026-01-30,8,Central,air_quality,60.5,normal
2026-01-30,12,Central,air_quality,58.3,normal
2026-01-30,16,Central,air_quality,42.3,normal
2026-01-30,20,Central,air_quality,45.2,warning
2026-01-30,8,Central,noise_level,77.6,normal
2026-01-30,12,Central,noise_level,52.9,critical
2026-01-30,16,Central,noise_level,58.5,normal
2026-01-30,20,Central,noise_level,68.5,normal
2026-01-30,8,Central,temperature,10.5,normal
2026-01-30,12,Central,temperature,4.2,normal
2026-01-30,16,Central,temperature,2.6,normal
2026-01-30,20,Central,temperature,6.8,normal
2026-01-30,8,Central,humidity,72.6,normal
2026-01-30,12,Central,humidity,45.6,normal
2026-01-30,16,Central,humidity,68.9,normal
2026-01-30,20,Central,humidity,43.3,normal
2026-01-30,8,Central,traffic_flow,662.0,warning
2026-01-30,12,Central,traffic_flow,469.0,normal
2026-01-30,16,Central,traffic_flow,796.0,normal
2026-01-30,20,Central,traffic_flow,292.0,normal
2026-01-30,8,Riverside,air_quality,41.4,warning
2026-01-30,12,Riverside,air_quality,37.4,normal
2026-01-30,16,Riverside,air_quality,36.8,normal
2026-01-30,20,Riverside,air_quality,31.3,normal
2026-01-30,8,Riverside,noise_level,65.4,normal
2026-01-30,12,Riverside,noise_level,49.4,normal
2026-01-30,16,Riverside,noise_level,67.1,normal
2026-01-30,20,Riverside,noise_level,78.0,normal
2026-01-30,8,Riverside,temperature,13.5,warning
2026-01-30,12,Riverside,temperature,7.3,normal
2026-01-30,16,Riverside,temperature,17.9,normal
2026-01-30,20,Riverside,temperature,7.2,normal
2026-01-30,8,Riverside,humidity,72.9,normal
2026-01-30,12,Riverside,humidity,52.4,normal
2026-01-30,16,Riverside,humidity,66.7,normal
2026-01-30,20,Riverside,humidity,85.1,normal
2026-01-30,8,Riverside,traffic_flow,768.0,normal
2026-01-30,12,Riverside,traffic_flow,502.0,normal
2026-01-30,16,Riverside,traffic_flow,810.0,normal
2026-01-30,20,Riverside,traffic_flow,240.0,normal
2026-01-30,8,Northgate,air_quality,46.7,critical
2026-01-30,12,Northgate,air_quality,41.1,warning
2026-01-30,16,Northgate,air_quality,40.7,normal
2026-01-30,20,Northgate,air_quality,52.1,normal
2026-01-30,8,Northgate,noise_level,74.9,normal
2026-01-30,12,Northgate,noise_level,77.7,normal
2026-01-30,16,Northgate,noise_level,80.0,normal
2026-01-30,20,Northgate,noise_level,51.1,warning
2026-01-30,8,Northgate,temperature,8.7,normal
2026-01-30,12,Northgate,temperature,7.5,normal
2026-01-30,16,Northgate,temperature,12.5,normal
2026-01-30,20,Northgate,temperature,12.1,normal
2026-01-30,8,Northgate,humidity,47.8,normal
2026-01-30,12,Northgate,humidity,55.1,warning
2026-01-30,16,Northgate,humidity,88.7,normal
2026-01-30,20,Northgate,humidity,55.0,normal
2026-01-30,8,Northgate,traffic_flow,538.0,normal
2026-01-30,12,Northgate,traffic_flow,413.0,normal
2026-01-30,16,Northgate,traffic_flow,767.0,normal
2026-01-30,20,Northgate,traffic_flow,703.0,critical
2026-01-30,8,Eastfield,air_quality,52.7,normal
2026-01-30,12,Eastfield,air_quality,58.4,normal
2026-01-30,16,Eastfield,air_quality,69.7,normal
2026-01-30,20,Eastfield,air_quality,59.2,normal
2026-01-30,8,Eastfield,noise_level,41.7,normal
2026-01-30,12,Eastfield,noise_level,58.8,warning
2026-01-30,16,Eastfield,noise_level,65.9,normal
2026-01-30,20,Eastfield,noise_level,80.1,normal
2026-01-30,8,Eastfield,temperature,12.1,normal
2026-01-30,12,Eastfield,temperature,11.3,normal
2026-01-30,16,Eastfield,temperature,11.7,normal
2026-01-30,20,Eastfield,temperature,20.7,normal
2026-01-30,8,Eastfield,humidity,48.9,normal
2026-01-30,12,Eastfield,humidity,81.8,warning
2026-01-30,16,Eastfield,humidity,71.3,normal
2026-01-30,20,Eastfield,humidity,79.0,normal
2026-01-30,8,Eastfield,traffic_flow,1083.0,normal
2026-01-30,12,Eastfield,traffic_flow,538.0,normal
2026-01-30,16,Eastfield,traffic_flow,791.0,normal
2026-01-30,20,Eastfield,traffic_flow,602.0,normal
2026-01-30,8,Harbour,air_quality,23.9,normal
2026-01-30,12,Harbour,air_quality,40.5,normal
2026-01-30,16,Harbour,air_quality,56.5,normal
2026-01-30,20,Harbour,air_quality,78.1,normal
2026-01-30,8,Harbour,noise_level,65.2,normal
2026-01-30,12,Harbour,noise_level,70.5,normal
2026-01-30,16,Harbour,noise_level,84.4,normal
2026-01-30,20,Harbour,noise_level,71.9,normal
2026-01-30,8,Harbour,temperature,5.6,normal
2026-01-30,12,Harbour,temperature,4.7,normal
2026-01-30,16,Harbour,temperature,10.1,normal
2026-01-30,20,Harbour,temperature,8.2,normal
2026-01-30,8,Harbour,humidity,54.5,critical
2026-01-30,12,Harbour,humidity,72.8,normal
2026-01-30,16,Harbour,humidity,49.6,normal
2026-01-30,20,Harbour,humidity,40.7,normal
2026-01-30,8,Harbour,traffic_flow,546.0,normal
2026-01-30,12,Harbour,traffic_flow,352.0,normal
2026-01-30,16,Harbour,traffic_flow,612.0,normal
2026-01-30,20,Harbour,traffic_flow,377.0,normal
2026-01-30,8,Greenpark,air_quality,66.1,normal
2026-01-30,12,Greenpark,air_quality,62.7,normal
2026-01-30,16,Greenpark,air_quality,43.2,normal
2026-01-30,20,Greenpark,air_quality,60.3,normal
2026-01-30,8,Greenpark,noise_level,73.4,normal
2026-01-30,12,Greenpark,noise_level,63.4,normal
2026-01-30,16,Greenpark,noise_level,60.1,normal
2026-01-30,20,Greenpark,noise_level,60.5,normal
2026-01-30,8,Greenpark,temperature,13.2,normal
2026-01-30,12,Greenpark,temperature,10.9,normal
2026-01-30,16,Greenpark,temperature,8.9,normal
2026-01-30,20,Greenpark,temperature,8.5,warning
2026-01-30,8,Greenpark,humidity,76.5,normal
2026-01-30,12,Greenpark,humidity,89.1,critical
2026-01-30,16,Greenpark,humidity,61.1,normal
2026-01-30,20,Greenpark,humidity,38.8,normal
2026-01-30,8,Greenpark,traffic_flow,612.0,normal
2026-01-30,12,Greenpark,traffic_flow,156.0,normal
2026-01-30,16,Greenpark,traffic_flow,719.0,normal
2026-01-30,20,Greenpark,traffic_flow,341.0,normal
2026-01-31,8,Central,air_quality,47.7,normal
2026-01-31,12,Central,air_quality,31.5,normal
2026-01-31,16,Central,air_quality,56.5,normal
2026-01-31,20,Central,air_quality,37.6,normal
2026-01-31,8,Central,noise_level,70.0,normal
2026-01-31,12,Central,noise_level,71.3,normal
2026-01-31,16,Central,noise_level,48.3,critical
2026-01-31,20,Central,noise_level,66.2,normal
2026-01-31,8,Central,temperature,12.9,warning
2026-01-31,12,Central,temperature,11.5,normal
2026-01-31,16,Central,temperature,9.0,normal
2026-01-31,20,Central,temperature,10.2,normal
2026-01-31,8,Central,humidity,55.0,normal
2026-01-31,12,Central,humidity,46.1,normal
2026-01-31,16,Central,humidity,66.5,normal
2026-01-31,20,Central,humidity,73.0,normal
2026-01-31,8,Central,traffic_flow,860.0,normal
2026-01-31,12,Central,traffic_flow,549.0,normal
2026-01-31,16,Central,traffic_flow,772.0,normal
2026-01-31,20,Central,traffic_flow,516.0,normal
2026-01-31,8,Riverside,air_quality,24.4,normal
2026-01-31,12,Riverside,air_quality,70.6,normal
2026-01-31,16,Riverside,air_quality,74.8,normal
2026-01-31,20,Riverside,air_quality,53.3,normal
2026-01-31,8,Riverside,noise_level,84.3,normal
2026-01-31,12,Riverside,noise_level,60.2,normal
2026-01-31,16,Riverside,noise_level,61.9,warning
2026-01-31,20,Riverside,noise_level,73.1,normal
2026-01-31,8,Riverside,temperature,11.1,warning
2026-01-31,12,Riverside,temperature,9.1,normal
2026-01-31,16,Riverside,temperature,12.8,normal
2026-01-31,20,Riverside,temperature,5.3,normal
2026-01-31,8,Riverside,humidity,62.8,normal
2026-01-31,12,Riverside,humidity,77.5,normal
2026-01-31,16,Riverside,humidity,102.6,normal
2026-01-31,20,Riverside,humidity,75.8,warning
2026-01-31,8,Riverside,traffic_flow,1007.0,normal
2026-01-31,12,Riverside,traffic_flow,162.0,normal
2026-01-31,16,Riverside,traffic_flow,698.0,warning
2026-01-31,20,Riverside,traffic_flow,287.0,normal
2026-01-31,8,Northgate,air_quality,23.0,normal
2026-01-31,12,Northgate,air_quality,71.9,normal
2026-01-31,16,Northgate,air_quality,35.0,normal
2026-01-31,20,Northgate,air_quality,45.8,normal
2026-01-31,8,Northgate,noise_level,47.4,normal
2026-01-31,12,Northgate,noise_level,63.6,normal
2026-01-31,16,Northgate,noise_level,50.0,normal
2026-01-31,20,Northgate,noise_level,49.1,normal
2026-01-31,8,Northgate,temperature,11.3,critical
2026-01-31,12,Northgate,temperature,8.3,normal
2026-01-31,16,Northgate,temperature,13.9,normal
2026-01-31,20,Northgate,temperature,7.9,normal
2026-01-31,8,Northgate,humidity,63.2,warning
2026-01-31,12,Northgate,humidity,64.6,normal
2026-01-31,16,Northgate,humidity,65.9,normal
2026-01-31,20,Northgate,humidity,68.7,normal
2026-01-31,8,Northgate,traffic_flow,992.0,normal
2026-01-31,12,Northgate,traffic_flow,424.0,normal
2026-01-31,16,Northgate,traffic_flow,1011.0,normal
2026-01-31,20,Northgate,traffic_flow,489.0,normal
2026-01-31,8,Eastfield,air_quality,74.4,warning
2026-01-31,12,Eastfield,air_quality,46.5,normal
2026-01-31,16,Eastfield,air_quality,23.9,warning
2026-01-31,20,Eastfield,air_quality,47.1,normal
2026-01-31,8,Eastfield,noise_level,51.8,critical
2026-01-31,12,Eastfield,noise_level,33.8,normal
2026-01-31,16,Eastfield,noise_level,57.9,normal
2026-01-31,20,Eastfield,noise_level,57.9,normal
2026-01-31,8,Eastfield,temperature,6.6,normal
2026-01-31,12,Eastfield,temperature,6.1,normal
2026-01-31,16,Eastfield,temperature,3.3,normal
2026-01-31,20,Eastfield,temperature,11.5,normal
2026-01-31,8,Eastfield,humidity,87.1,normal
2026-01-31,12,Eastfield,humidity,82.4,warning
2026-01-31,16,Eastfield,humidity,73.0,normal
2026-01-31,20,Eastfield,humidity,49.5,normal
2026-01-31,8,Eastfield,traffic_flow,754.0,normal
2026-01-31,12,Eastfield,traffic_flow,435.0,normal
2026-01-31,16,Eastfield,traffic_flow,674.0,normal
2026-01-31,20,Eastfield,traffic_flow,330.0,normal
2026-01-31,8,Harbour,air_quality,38.7,normal
2026-01-31,12,Harbour,air_quality,45.1,normal
2026-01-31,16,Harbour,air_quality,46.0,normal
2026-01-31,20,Harbour,air_quality,32.0,normal
2026-01-31,8,Harbour,noise_level,50.8,normal
2026-01-31,12,Harbour,noise_level,39.4,critical
2026-01-31,16,Harbour,noise_level,52.6,normal
2026-01-31,20,Harbour,noise_level,66.8,normal
2026-01-31,8,Harbour,temperature,8.0,normal
2026-01-31,12,Harbour,temperature,9.4,normal
2026-01-31,16,Harbour,temperature,6.6,normal
2026-01-31,20,Harbour,temperature,13.9,normal
2026-01-31,8,Harbour,humidity,80.5,normal
2026-01-31,12,Harbour,humidity,86.1,normal
2026-01-31,16,Harbour,humidity,66.4,warning
2026-01-31,20,Harbour,humidity,74.6,warning
2026-01-31,8,Harbour,traffic_flow,873.0,normal
2026-01-31,12,Harbour,traffic_flow,260.0,normal
2026-01-31,16,Harbour,traffic_flow,641.0,normal
2026-01-31,20,Harbour,traffic_flow,155.0,normal
2026-01-31,8,Greenpark,air_quality,49.8,normal
2026-01-31,12,Greenpark,air_quality,42.4,normal
2026-01-31,16,Greenpark,air_quality,53.3,normal
2026-01-31,20,Greenpark,air_quality,53.3,normal
2026-01-31,8,Greenpark,noise_level,49.2,normal
2026-01-31,12,Greenpark,noise_level,76.7,normal
2026-01-31,16,Greenpark,noise_level,60.9,warning
2026-01-31,20,Greenpark,noise_level,67.9,warning
2026-01-31,8,Greenpark,temperature,8.4,normal
2026-01-31,12,Greenpark,temperature,10.6,normal
2026-01-31,16,Greenpark,temperature,4.6,normal
2026-01-31,20,Greenpark,temperature,12.7,warning
2026-01-31,8,Greenpark,humidity,51.8,normal
2026-01-31,12,Greenpark,humidity,71.5,normal
2026-01-31,16,Greenpark,humidity,71.8,normal
2026-01-31,20,Greenpark,humidity,84.0,normal
2026-01-31,8,Greenpark,traffic_flow,807.0,normal
2026-01-31,12,Greenpark,traffic_flow,597.0,normal
2026-01-31,16,Greenpark,traffic_flow,850.0,normal
2026-01-31,20,Greenpark,traffic_flow,60.0,normal
2026-02-01,8,Central,air_quality,48.0,normal
2026-02-01,12,Central,air_quality,49.1,normal
2026-02-01,16,Central,air_quality,26.2,normal
2026-02-01,20,Central,air_quality,42.8,normal
2026-02-01,8,Central,noise_level,62.4,normal
2026-02-01,12,Central,noise_level,49.3,normal
2026-02-01,16,Central,noise_level,61.1,warning
2026-02-01,20,Central,noise_level,63.5,normal
2026-02-01,8,Central,temperature,12.3,normal
2026-02-01,12,Central,temperature,11.6,normal
2026-02-01,16,Central,temperature,12.1,normal
2026-02-01,20,Central,temperature,20.9,normal
2026-02-01,8,Central,humidity,51.5,normal
2026-02-01,12,Central,humidity,63.7,normal
2026-02-01,16,Central,humidity,64.6,normal
2026-02-01,20,Central,humidity,45.0,normal
2026-02-01,8,Central,traffic_flow,785.0,warning
2026-02-01,12,Central,traffic_flow,332.0,normal
2026-02-01,16,Central,traffic_flow,884.0,normal
2026-02-01,20,Central,traffic_flow,678.0,normal
2026-02-01,8,Riverside,air_quality,26.8,normal
2026-02-01,12,Riverside,air_quality,13.4,normal
2026-02-01,16,Riverside,air_quality,54.6,normal
2026-02-01,20,Riverside,air_quality,72.1,normal
2026-02-01,8,Riverside,noise_level,52.5,normal
2026-02-01,12,Riverside,noise_level,75.1,normal
2026-02-01,16,Riverside,noise_level,48.4,normal
2026-02-01,20,Riverside,noise_level,66.8,normal
2026-02-01,8,Riverside,temperature,11.6,critical
2026-02-01,12,Riverside,temperature,14.3,normal
2026-02-01,16,Riverside,temperature,9.4,normal
2026-02-01,20,Riverside,temperature,10.5,normal
2026-02-01,8,Riverside,humidity,69.4,normal
2026-02-01,12,Riverside,humidity,41.9,normal
2026-02-01,16,Riverside,humidity,58.4,normal
2026-02-01,20,Riverside,humidity,47.3,normal
2026-02-01,8,Riverside,traffic_flow,914.0,normal
2026-02-01,12,Riverside,traffic_flow,546.0,normal
2026-02-01,16,Riverside,traffic_flow,549.0,normal
2026-02-01,20,Riverside,traffic_flow,390.0,normal
2026-02-01,8,Northgate,air_quality,26.5,normal
2026-02-01,12,Northgate,air_quality,51.0,normal
2026-02-01,16,Northgate,air_quality,31.9,warning
2026-02-01,20,Northgate,air_quality,40.1,warning
2026-02-01,8,Northgate,noise_level,46.7,critical
2026-02-01,12,Northgate,noise_level,70.5,normal
2026-02-01,16,Northgate,noise_level,68.1,normal
2026-02-01,20,Northgate,noise_level,47.8,normal
2026-02-01,8,Northgate,temperature,8.9,normal
2026-02-01,12,Northgate,temperature,10.1,normal
2026-02-01,16,Northgate,temperature,14.0,normal
2026-02-01,20,Northgate,temperature,12.5,normal
2026-02-01,8,Northgate,humidity,76.7,normal
2026-02-01,12,Northgate,humidity,59.6,normal
2026-02-01,16,Northgate,humidity,73.8,normal
2026-02-01,20,Northgate,humidity,63.9,normal
2026-02-01,8,Northgate,traffic_flow,1063.0,warning
2026-02-01,12,Northgate,traffic_flow,388.0,normal
2026-02-01,16,Northgate,traffic_flow,794.0,normal
2026-02-01,20,Northgate,traffic_flow,503.0,warning
2026-02-01,8,Eastfield,air_quality,33.3,normal
2026-02-01,12,Eastfield,air_quality,34.0,normal
2026-02-01,16,Eastfield,air_quality,47.9,normal
2026-02-01,20,Eastfield,air_quality,67.9,normal
2026-02-01,8,Eastfield,noise_level,58.9,normal
2026-02-01,12,Eastfield,noise_level,62.3,critical
2026-02-01,16,Eastfield,noise_level,59.1,normal
2026-02-01,20,Eastfield,noise_level,59.4,normal
2026-02-01,8,Eastfield,temperature,8.7,normal
2026-02-01,12,Eastfield,temperature,12.6,warning
2026-02-01,16,Eastfield,temperature,10.8,normal
2026-02-01,20,Eastfield,temperature,8.8,normal
2026-02-01,8,Eastfield,humidity,109.6,normal
2026-02-01,12,Eastfield,humidity,62.8,normal
2026-02-01,16,Eastfield,humidity,48.6,normal
2026-02-01,20,Eastfield,humidity,78.0,normal
2026-02-01,8,Eastfield,traffic_flow,824.0,normal
2026-02-01,12,Eastfield,traffic_flow,783.0,normal
2026-02-01,16,Eastfield,traffic_flow,1083.0,normal
2026-02-01,20,Eastfield,traffic_flow,437.0,normal
2026-02-01,8,Harbour,air_quality,6.5,normal
2026-02-01,12,Harbour,air_quality,44.7,normal
2026-02-01,16,Harbour,air_quality,39.9,normal
2026-02-01,20,Harbour,air_quality,43.6,normal
2026-02-01,8,Harbour,noise_level,60.2,normal
2026-02-01,12,Harbour,noise_level,65.7,normal
2026-02-01,16,Harbour,noise_level,67.6,normal
2026-02-01,20,Harbour,noise_level,66.1,normal
2026-02-01,8,Harbour,temperature,14.9,normal
2026-02-01,12,Harbour,temperature,17.1,normal
2026-02-01,16,Harbour,temperature,15.6,critical
2026-02-01,20,Harbour,temperature,10.9,normal
2026-02-01,8,Harbour,humidity,72.2,normal
2026-02-01,12,Harbour,humidity,74.2,normal
2026-02-01,16,Harbour,humidity,49.8,normal
2026-02-01,20,Harbour,humidity,82.7,normal
2026-02-01,8,Harbour,traffic_flow,706.0,normal
2026-02-01,12,Harbour,traffic_flow,548.0,normal
2026-02-01,16,Harbour,traffic_flow,905.0,normal
2026-02-01,20,Harbour,traffic_flow,530.0,warning
2026-02-01,8,Greenpark,air_quality,14.0,normal
2026-02-01,12,Greenpark,air_quality,66.0,normal
2026-02-01,16,Greenpark,air_quality,53.4,normal
2026-02-01,20,Greenpark,air_quality,26.8,normal
2026-02-01,8,Greenpark,noise_level,50.9,critical
2026-02-01,12,Greenpark,noise_level,48.8,normal
2026-02-01,16,Greenpark,noise_level,53.6,normal
2026-02-01,20,Greenpark,noise_level,62.7,normal
2026-02-01,8,Greenpark,temperature,14.2,normal
2026-02-01,12,Greenpark,temperature,17.3,normal
2026-02-01,16,Greenpark,temperature,11.9,normal
2026-02-01,20,Greenpark,temperature,8.7,normal
2026-02-01,8,Greenpark,humidity,65.9,normal
2026-02-01,12,Greenpark,humidity,72.3,warning
2026-02-01,16,Greenpark,humidity,63.4,normal
2026-02-01,20,Greenpark,humidity,50.3,normal
2026-02-01,8,Greenpark,traffic_flow,950.0,normal
2026-02-01,12,Greenpark,traffic_flow,631.0,normal
2026-02-01,16,Greenpark,traffic_flow,1061.0,normal
2026-02-01,20,Greenpark,traffic_flow,453.0,normal
2026-02-02,8,Central,air_quality,29.7,normal
2026-02-02,12,Central,air_quality,48.3,normal
2026-02-02,16,Central,air_quality,19.2,normal
2026-02-02,20,Central,air_quality,46.9,normal
2026-02-02,8,Central,noise_level,57.5,normal
2026-02-02,12,Central,noise_level,72.6,normal
2026-02-02,16,Central,noise_level,66.8,normal
2026-02-02,20,Central,noise_level,67.0,normal
2026-02-02,8,Central,temperature,17.4,normal
2026-02-02,12,Central,temperature,15.2,normal
2026-02-02,16,Central,temperature,15.3,normal
2026-02-02,20,Central,temperature,10.2,normal
2026-02-02,8,Central,humidity,63.5,warning
2026-02-02,12,Central,humidity,70.8,normal
2026-02-02,16,Central,humidity,51.1,normal
2026-02-02,20,Central,humidity,59.1,warning
2026-02-02,8,Central,traffic_flow,869.0,normal
2026-02-02,12,Central,traffic_flow,228.0,warning
2026-02-02,16,Central,traffic_flow,603.0,normal
2026-02-02,20,Central,traffic_flow,526.0,normal
2026-02-02,8,Riverside,air_quality,65.6,warning
2026-02-02,12,Riverside,air_quality,15.8,normal
2026-02-02,16,Riverside,air_quality,40.2,normal
2026-02-02,20,Riverside,air_quality,47.8,normal
2026-02-02,8,Riverside,noise_level,63.0,normal
2026-02-02,12,Riverside,noise_level,58.7,normal
2026-02-02,16,Riverside,noise_level,56.3,normal
2026-02-02,20,Riverside,noise_level,84.1,normal
2026-02-02,8,Riverside,temperature,17.5,normal
2026-02-02,12,Riverside,temperature,14.9,normal
2026-02-02,16,Riverside,temperature,7.9,warning
2026-02-02,20,Riverside,temperature,10.1,normal
2026-02-02,8,Riverside,humidity,42.2,normal
2026-02-02,12,Riverside,humidity,50.9,normal
2026-02-02,16,Riverside,humidity,68.9,normal
2026-02-02,20,Riverside,humidity,65.1,normal
2026-02-02,8,Riverside,traffic_flow,659.0,critical
2026-02-02,12,Riverside,traffic_flow,523.0,normal
2026-02-02,16,Riverside,traffic_flow,1018.0,normal
2026-02-02,20,Riverside,traffic_flow,534.0,normal
2026-02-02,8,Northgate,air_quality,46.2,normal
2026-02-02,12,Northgate,air_quality,9.2,normal
2026-02-02,16,Northgate,air_quality,45.5,normal
2026-02-02,20,Northgate,air_quality,77.7,normal
2026-02-02,8,Northgate,noise_level,61.7,normal
2026-02-02,12,Northgate,noise_level,81.6,normal
2026-02-02,16,Northgate,noise_level,61.1,normal
2026-02-02,20,Northgate,noise_level,55.6,normal
2026-02-02,8,Northgate,temperature,16.2,normal
2026-02-02,12,Northgate,temperature,15.2,normal
2026-02-02,16,Northgate,temperature,14.1,normal
2026-02-02,20,Northgate,temperature,12.9,normal
2026-02-02,8,Northgate,humidity,67.4,normal
2026-02-02,12,Northgate,humidity,73.4,normal
2026-02-02,16,Northgate,humidity,66.8,normal
2026-02-02,20,Northgate,humidity,74.0,normal
2026-02-02,8,Northgate,traffic_flow,707.0,normal
2026-02-02,12,Northgate,traffic_flow,435.0,warning
2026-02-02,16,Northgate,traffic_flow,797.0,normal
2026-02-02,20,Northgate,traffic_flow,502.0,normal
2026-02-02,8,Eastfield,air_quality,41.3,normal
2026-02-02,12,Eastfield,air_quality,64.3,normal
2026-02-02,16,Eastfield,air_quality,70.5,normal
2026-02-02,20,Eastfield,air_quality,48.9,normal
2026-02-02,8,Eastfield,noise_level,87.3,normal
2026-02-02,12,Eastfield,noise_level,47.5,normal
2026-02-02,16,Eastfield,noise_level,37.2,normal
2026-02-02,20,Eastfield,noise_level,70.2,normal
2026-02-02,8,Eastfield,temperature,12.2,normal
2026-02-02,12,Eastfield,temperature,16.6,normal
2026-02-02,16,Eastfield,temperature,13.0,normal
2026-02-02,20,Eastfield,temperature,16.9,normal
2026-02-02,8,Eastfield,humidity,50.6,normal
2026-02-02,12,Eastfield,humidity,55.6,critical
2026-02-02,16,Eastfield,humidity,40.3,normal
2026-02-02,20,Eastfield,humidity,49.8,normal
2026-02-02,8,Eastfield,traffic_flow,779.0,normal
2026-02-02,12,Eastfield,traffic_flow,339.0,normal
2026-02-02,16,Eastfield,traffic_flow,911.0,warning
2026-02-02,20,Eastfield,traffic_flow,331.0,normal
2026-02-02,8,Harbour,air_quality,55.9,warning
2026-02-02,12,Harbour,air_quality,44.4,normal
2026-02-02,16,Harbour,air_quality,54.5,normal
2026-02-02,20,Harbour,air_quality,51.1,normal
2026-02-02,8,Harbour,noise_level,68.7,critical
2026-02-02,12,Harbour,noise_level,47.5,normal
2026-02-02,16,Harbour,noise_level,44.4,normal
2026-02-02,20,Harbour,noise_level,53.2,normal
2026-02-02,8,Harbour,temperature,15.7,normal
2026-02-02,12,Harbour,temperature,10.4,normal
